id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa,,
58088,11/17/17 15:25,Stray,0,C17111514,9.81E+14,Marla,Domestic Short Hair,Dilute calico,Cat,23 weeks.,Female,Adoptable Cat Kennels,11/26/17 0:00,Foster,0,1/2/18 0:00,Stray,,Court Order/ Legal,0,0,0,,
58088,11/17/17 15:25,Stray,0,C17111514,9.81E+14,Marla,Domestic Short Hair,Dilute calico,Cat,23 weeks.,Female,Adoptable Cat Kennels,1/4/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58089,11/17/17 15:25,Stray,0,C17111515,9.81E+14,Parker,Domestic Short Hair,Grey and White,Cat,23 weeks.,Female,Adoptable Cat Kennels,11/26/17 0:00,Foster,0,1/2/18 0:00,Stray,,Court Order/ Legal,0,0,0,,
58089,11/17/17 15:25,Stray,0,C17111515,9.81E+14,Parker,Domestic Short Hair,Grey and White,Cat,23 weeks.,Female,Adoptable Cat Kennels,1/4/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58090,11/17/17 15:30,Stray,0,D17111516,9.81E+14,Scooby,Lhasa Apso/Spaniel,Apricot,Dog,2 years 4 months.,Male,Stray Dogs Theta,11/27/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58091,11/17/17 16:00,Stray,0,D17111517,9.81E+14,Blaine,Pitbull,Grey and White,Dog,1 year 4 months.,Male,Stray Dogs Theta,12/13/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58093,11/17/17 16:11,Incompatible,0,G17111514,,Mochi,American Crested,Tan and White,Guinea Pig,1 year 3 months.,Male,Lobby,11/22/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58094,11/17/17 16:11,Incompatible,0,G17111515,,Doogle,American Crested,Grey and White,Guinea Pig,1 year 3 months.,Male,Office,11/21/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58095,11/17/17 16:11,Incompatible,0,G17111516,,Noodle,American Crested,Calico,Guinea Pig,1 year 3 months.,Male,Office,11/21/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58096,11/17/17 16:34,Incompatible,0,D17111518,9.81E+14,Hazel,Lhasa Apso/Poodle,Cream,Dog,1 year 9 months.,Female,Stray Dogs Theta,11/25/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58097,11/17/17 17:01,Incompatible,0,D17111519,9.81E+14,Scout,Labrador Retriever/Doberman Pinscher,Black,Dog,1 year 3 months.,Female,Adoptable Dogs,12/4/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58101,11/18/17 12:28,Owner Deceased,0,C17111521,0A10583E20,Squash,Domestic Short Hair,Orange,Cat,9 years 3 months.,Male,Stray Cats,11/29/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58102,11/18/17 12:40,Stray,0,C17111519,9.81E+14,Klaus,Domestic Short Hair,Orange,Cat,1 year 3 months.,Male,Adoptable Cat Glass Colony,12/13/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58104,11/18/17 15:29,Moving,0,D17111522,9.81E+14,Rorie,Pitbull,Brown and White,Dog,1 year 5 months.,Female,Dog room Isolation,3/10/18 0:00,Adoption,0,3/16/18 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
58106,11/18/17 15:56,Moving,0,C17111524,9.81E+14,Milky,Domestic Short Hair,Tortie,Cat,1 year 1 month.,Female,Adoptable Cat Glass Colony,1/5/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58107,11/18/17 16:31,Stray,0,C17111522,9.81E+14,Penny-Lane,Domestic Short Hair,Black and White,Cat,12 years 3 months.,Female,Adoptable Cat Glass Colony,1/16/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58108,11/19/17 13:29,Stray,0,D17111523,,Delilah,Shih Tzu,Black and White,Dog,8 years 0 months.,Female,Check-in,11/19/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58109,11/19/17 13:43,Stray,0,D17111524,9.81E+14,Izzie,Affenpinscher,White and Brown,Dog,6 years 11 months.,Unknown,Check-in,11/19/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58110,11/19/17 14:39,Moving,0,D1711258,9.81E+14,Charcoal,Labrador Retriever,Black,Dog,1 year 5 months.,Male,Adoptable Dogs,12/4/17 0:00,Adoption,0,12/9/17 0:00,Unable to Afford,,Court Order/ Legal,0,0,0,,
58110,11/19/17 14:39,Moving,0,D1711258,9.81E+14,Charcoal,Labrador Retriever,Black,Dog,1 year 5 months.,Male,Adoptable Dogs,1/10/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58111,11/19/17 15:28,Stray,0,C17111525,9.81E+14,Cindy Lou Who,Domestic Short Hair,Dilute tortoiseshell,Cat,1 year 3 months.,Female,Adoptable Cat Glass Colony,12/28/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58112,11/20/17 9:14,Stray,0,D17111526,9.81E+14,Madalyn,Hound/Mix,White and Brindle,Dog,1 year 4 months.,Female,Adoptable Dogs,12/15/17 0:00,Adoption,0,2/19/18 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
58112,11/20/17 9:14,Stray,0,D17111526,9.81E+14,Madalyn,Hound/Mix,White and Brindle,Dog,1 year 4 months.,Female,Adoptable Dogs,3/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58113,11/20/17 10:53,Stray,0,S1711259,,Oddessy,,Red,Snake,1 year 3 months.,Unknown,Office,11/29/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58115,11/20/17 12:12,Moving,0,D17111525,,Camille,Doberman Pinscher,Black and Brown,Dog,4 years 3 months.,Female,Special Care Dogs,12/9/17 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0,,
58116,11/20/17 12:30,Stray,0,C17111527,9.81E+14,Bug,Domestic Short Hair,Black and White,Cat,1 year 3 months.,Female,Adoptable Cat Big Colony,12/16/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58118,11/20/17 13:33,Abandoned,0,C1711261,9.82E+14,Hinata,Domestic Short Hair,Grey and black,Cat,1 year 10 months.,Female,Adoptable Cat Kennels,12/2/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58120,11/20/17 15:58,Stray,0,C17111528,9.81E+14,Q-Tip,Domestic Medium Hair,Black and White,Cat,25 weeks.,Male,Special Care Cats,12/12/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58121,11/20/17 17:00,Stray,0,D17111529,9.81E+14,Oreo,Border Collie/Pointer,Black and White,Dog,5 years 10 months.,Female,Adoptable Dogs,12/26/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58122,11/20/17 20:10,Stray,0,D17111530,,M.J,Labrador Retriever,Black,Dog,3 years 3 months.,Female,Stray Dogs Theta,11/21/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58123,11/21/17 8:33,Stray,0,D17111531,9.82E+14,Blue Roo,Husky,Cream,Dog,2 years 3 months.,Male,Adoptable Dogs,12/11/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58124,11/21/17 11:11,Owner Deceased,0,B1711262,,Petie,Parakeet,Black,Bird,10 years 3 months.,Male,Lobby,11/30/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58125,11/21/17 12:10,Allergies,0,R17111526,,Willow,Lop, Dwarf,Grey,Rabbit,2 years 3 months.,Female,Lobby,12/1/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,
58126,11/21/17 12:13,Allergies,0,R17111527,,Louie,Lionhead,Calico,Rabbit,2 years 3 months.,Male,Office,11/22/17 0:00,Foster,0,12/1/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58126,11/21/17 12:13,Allergies,0,R17111527,,Louie,Lionhead,Calico,Rabbit,2 years 3 months.,Male,Office,12/1/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58127,11/21/17 12:15,Allergies,0,R17111528,,Rosie,American,White,Rabbit,1 year 3 months.,Female,Office,11/22/17 0:00,Foster,0,11/30/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58127,11/21/17 12:15,Allergies,0,R17111528,,Rosie,American,White,Rabbit,1 year 3 months.,Female,Office,12/1/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58128,11/21/17 12:20,Stray,0,C17111532,9.81E+14,Walker,Domestic Short Hair,Black and White,Cat,7 months.,Male,Lobby,12/15/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58129,11/21/17 12:20,Stray,0,C17111533,9.81E+14,Kate Jackson,Domestic Short Hair,Orange and White,Cat,7 months.,Female,Lobby,12/15/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58130,11/21/17 12:20,Stray,0,C17111534,9.81E+14,Raindrop,Domestic Short Hair,Torbie,Cat,1 year 3 months.,Female,Adoptable Cat Glass Colony,12/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58131,11/21/17 12:22,Incompatible,0,D17111532,9.81E+14,Jess,Bloodhound,Red,Dog,7 years 3 months.,Female,Adoptable Dogs,12/8/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58132,11/21/17 12:41,Owner Deceased,0,C1711263,29306113,Saturn,Snowshoe,Grey and White,Cat,4 years 3 months.,Female,Adoptable Cat Middle Colony,12/7/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58133,11/21/17 13:42,Stray,0,C1711264,9.81E+14,Rocket,Domestic Short Hair,Black and White,Cat,7 months.,Male,Adoptable Cat Glass Colony,12/26/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58134,11/22/17 4:14,Stray,0,C1711265,9.81E+14,Trudy,Domestic Short Hair,Calico,Cat,1 year 3 months.,Female,Adoptable Cat Glass Colony,12/20/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58136,11/22/17 12:02,Incompatible,0,G17111533,,Moe,American Crested,Brown and White,Guinea Pig,3 years 3 months.,Male,Lobby,12/9/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58137,11/22/17 12:33,Stray,0,C17111535,9.81E+14,Flicker,Domestic Short Hair,Orange,Cat,23 weeks.,Male,Feline Nursery,11/30/17 0:00,Foster,0,12/23/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58137,11/22/17 12:33,Stray,0,C17111535,9.81E+14,Flicker,Domestic Short Hair,Orange,Cat,23 weeks.,Male,Feline Nursery,12/28/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58138,11/22/17 13:53,Stray,0,C17111536,9.81E+14,Mario,Domestic Short Hair,Black and Brown,Cat,7 years 5 months.,Male,Stray Cats,11/25/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58139,11/24/17 8:52,Stray,0,C1711266,,Tab,Domestic Short Hair,Black and White,Cat,3 years 3 months.,Unknown,Stray Cats,12/6/17 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0,,
58140,11/25/17 10:03,Stray,0,C17111537,,Nyx,Domestic Short Hair,Black,Cat,1 year 9 months.,Male,Stray Cats,11/27/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58143,11/25/17 15:30,Stray,0,D17111538,,Crete,Pitbull,Brindle,Dog,1 year 3 months.,Male,Stray Dogs Beta,12/2/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58144,11/26/17 10:06,Stray,0,D1711267,9.81E+14,MaxZ,Beagle,Tricolour,Dog,1 year 9 months.,Male,Stray Dogs Beta,11/26/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58145,11/26/17 13:32,Stray,0,D17111539,,Blue,Beagle,Tricolour,Dog,4 years 3 months.,Male,Stray Dogs Beta,11/30/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58146,11/26/17 21:44,Sick/Injured,0,C1711268,9.81E+14,Doc,Domestic Short Hair,Black and White,Cat,10 years 3 months.,Male,Adoptable Cat Big Colony,12/22/17 0:00,Adoption,0,1/20/18 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
58146,11/26/17 21:44,Sick/Injured,0,C1711268,9.81E+14,Doc,Domestic Short Hair,Black and White,Cat,10 years 3 months.,Male,Adoptable Cat Big Colony,1/28/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58147,11/27/17 8:51,Biting,0,D1711036,,Honey,Pitbull/Mix,Tan,Dog,6 years 9 months.,Female,Stray Dogs Theta,12/7/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58149,11/27/17 12:04,Incompatible,0,G17111534,,Smores,American Crested,Tricolour,Guinea Pig,1 year 2 months.,Male,Lobby,11/29/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58150,11/27/17 12:30,Marriage/Relationship split,0,D17111535,9.81E+14,Pooh,German Shepherd Dog,Black,Dog,3 years 3 months.,Female,Adoptable Dogs,12/20/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58151,11/27/17 12:37,Abandoned,0,R17111540,,Pearl,Dutch,Black,Rabbit,1 year 4 months.,Female,Small Animal room,12/7/17 0:00,Foster,0,12/21/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58151,11/27/17 12:37,Abandoned,0,R17111540,,Pearl,Dutch,Black,Rabbit,1 year 4 months.,Female,Small Animal room,2/2/18 0:00,Adoption,0,3/4/18 0:00,Allergies,,Court Order/ Legal,0,0,0,,
58152,11/27/17 12:37,Abandoned,0,R17111541,,Freda,American,Black,Rabbit,1 year 3 months.,Female,Small Animal room,12/7/17 0:00,Foster,0,12/21/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58152,11/27/17 12:37,Abandoned,0,R17111541,,Freda,American,Black,Rabbit,1 year 3 months.,Female,Small Animal room,2/2/18 0:00,Adoption,0,3/4/18 0:00,Allergies,,Court Order/ Legal,0,0,0,,
58152,11/27/17 12:37,Abandoned,0,R17111541,,Freda,American,Black,Rabbit,1 year 3 months.,Female,Small Animal room,3/5/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58153,11/27/17 12:37,Abandoned,0,R17111542,,Gretta,American,Black,Rabbit,1 year 4 months.,Female,Small Animal room,12/7/17 0:00,Foster,0,12/21/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58153,11/27/17 12:37,Abandoned,0,R17111542,,Gretta,American,Black,Rabbit,1 year 4 months.,Female,Small Animal room,2/2/18 0:00,Adoption,0,3/4/18 0:00,Allergies,,Court Order/ Legal,0,0,0,,
58153,11/27/17 12:37,Abandoned,0,R17111542,,Gretta,American,Black,Rabbit,1 year 4 months.,Female,Small Animal room,4/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58154,11/27/17 12:37,Abandoned,0,R17111543,,Ernest,American,White,Rabbit,1 year 3 months.,Male,Adoptable Cat Middle Colony,12/1/17 0:00,Foster,0,12/6/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58154,11/27/17 12:37,Abandoned,0,R17111543,,Ernest,American,White,Rabbit,1 year 3 months.,Male,Adoptable Cat Middle Colony,1/20/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58155,11/27/17 12:37,Abandoned,0,R17111544,,Murphy,Dutch,Grey,Rabbit,1 year 3 months.,Male,Adoptable Cat Middle Colony,12/1/17 0:00,Foster,0,12/6/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58155,11/27/17 12:37,Abandoned,0,R17111544,,Murphy,Dutch,Grey,Rabbit,1 year 3 months.,Male,Adoptable Cat Middle Colony,1/20/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58156,11/27/17 12:37,Abandoned,0,R17111545,,Ollie,American,Brown,Rabbit,1 year 3 months.,Male,Office,12/5/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58157,11/27/17 12:37,Abandoned,0,R17111546,,Frank,American,Brown,Rabbit,1 year 3 months.,Male,Office,12/5/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58158,11/27/17 14:09,Landlord issues,0,C17111538,9.81E+14,Charly,Domestic Short Hair,Black,Cat,1 year 10 months.,Male,Adoptable Cat Big Colony,12/16/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58159,11/27/17 14:13,Landlord issues,0,C17111539,9.81E+14,Preston,Domestic Short Hair,Black and grey,Cat,1 year 10 months.,Male,Adoptable Cat Big Colony,12/16/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58160,11/27/17 15:33,Stray,0,C17111547,9.8102E+14,Marshmallow,Domestic Long Hair,Brown, Black and White,Cat,6 years 3 months.,Male,Adoptable Cat Glass Colony,12/21/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,
58161,11/27/17 15:39,Stray,0,C17111548,9.81E+14,Jersey,Domestic Short Hair,Tabbico,Cat,8 years 6 months.,Female,Check-in,11/28/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58162,11/27/17 16:18,Incompatible,0,C17111540,9.81E+14,Sheena,Domestic Medium Hair,Tan and Brown,Cat,12 years 9 months.,Female,Adoptable Cat Kennels,2/12/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58164,11/28/17 4:58,Police Assist,0,D1711269,,Landon,Silky Terrier,Black,Dog,10 years 3 months.,Female,Stray Dogs Alpha,11/28/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58165,11/27/17 17:10,Incompatible,0,D17111541,9.81E+14,Kylo Ren,Husky,White,Dog,1 year 9 months.,Male,Adoptable Dogs,12/20/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58166,11/28/17 8:43,Stray,0,C1711270,9.81E+14,Luna,Domestic Short Hair,Black and grey,Cat,6 months.,Female,Lobby,12/5/17 0:00,Adoption,0,12/14/17 0:00,Sick/Injured,,Court Order/ Legal,0,0,0,,
58166,11/28/17 8:43,Stray,0,C1711270,9.81E+14,Luna,Domestic Short Hair,Black and grey,Cat,6 months.,Female,Lobby,12/18/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58167,11/28/17 12:28,Incompatible,0,D17111542,9.81E+14,Smidge,Hound/Mix,Tan and White,Dog,23 weeks.,Male,Stray Dogs Alpha,11/28/17 0:00,Foster,0,12/15/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58167,11/28/17 12:28,Incompatible,0,D17111542,9.81E+14,Smidge,Hound/Mix,Tan and White,Dog,23 weeks.,Male,Stray Dogs Alpha,12/15/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58168,11/28/17 13:39,Stray,0,D1711271,,Tonka,Hound/Mix,Tan and White,Dog,16 years 11 months.,Female,Check-in,11/30/17 0:00,Reclaimed,0,11/30/17 0:00,Owner requested Euthanasia,11/30/17 0:00,Owner Requested,0,1,0,,
58169,11/28/17 14:35,Stray,0,C17111543,9.81E+14,Little Girl,Domestic Short Hair,Torbie,Cat,6 years 3 months.,Female,Adoptable Cat Big Colony,12/21/17 0:00,Adoption,0,1/4/18 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
58169,11/28/17 14:35,Stray,0,C17111543,9.81E+14,Little Girl,Domestic Short Hair,Torbie,Cat,6 years 3 months.,Female,Adoptable Cat Big Colony,1/20/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58170,11/28/17 14:57,Stray,0,D1711272,4747714401,Vincent,Yorkshire Terrier,Black and Brown,Dog,14 years 10 months.,Male,Check-in,11/28/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58171,11/28/17 16:36,Marriage/Relationship split,0,C17111544,0A1326112F,Bubbles,Domestic Short Hair,Orange,Cat,13 years 8 months.,Male,Adoptable Cat Small Colony,12/8/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58172,11/28/17 16:36,Marriage/Relationship split,0,C17111545,0A12672C4C,Gracie,Domestic Short Hair,Grey,Cat,11 years 5 months.,Female,Adoptable Cat Big Colony,1/25/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58173,11/28/17 16:36,Marriage/Relationship split,0,C17111546,0A1277630C,Panda,Domestic Short Hair,White and Black,Cat,11 years 2 months.,Male,Adoptable Cat Small Colony,12/8/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58174,11/29/17 9:02,Stray,0,D17111549,,D.O.G.,German Shepherd Dog/Husky,Brown and Black,Dog,1 year 4 months.,Male,Stray Dogs Beta,12/2/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58177,11/22/17 12:02,Incompatible,0,G1711071,,Theodore,American Crested,Black and White,Guinea Pig,3 years 3 months.,Male,Lobby,12/9/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58179,11/29/17 12:05,Moving,0,D17111548,454E695500,Corkey,Cocker Spaniel,Tan,Dog,14 years 3 months.,Male,Stray Dogs Beta,12/5/17 0:00,Foster,0,12/19/17 0:00,Stray,,Court Order/ Legal,0,0,0,,
58179,11/29/17 12:05,Moving,0,D17111548,454E695500,Corkey,Cocker Spaniel,Tan,Dog,14 years 3 months.,Male,Stray Dogs Beta,12/19/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58180,11/29/17 15:37,Stray,0,C17111550,9.81E+14,Calliope,Domestic Short Hair,Tortie,Cat,1 year 0 months.,Female,Adoptable Cat Glass Colony,1/2/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58181,11/30/17 12:59,Moving,0,D17111550,9.81E+14,Sissy,Chihuahua,Cream,Dog,8 years 3 months.,Female,Adoptable Dogs,12/13/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58182,11/30/17 13:00,Moving,0,D17111551,9.81E+14,Sugar,Chihuahua,Cream,Dog,10 months.,Male,Adoptable Dogs,12/15/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58183,11/30/17 13:03,Moving,0,D17111552,9.81E+14,Precious,Chihuahua,Cream,Dog,10 months.,Female,Stray Dogs Alpha,12/12/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58184,11/30/17 14:44,Stray,0,D17111553,9.81E+14,Obi-wan Kenobi,American Bulldog/Mix,White and Black,Dog,4 years 4 months.,Male,Adoptable Dogs,12/22/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58187,12/1/17 9:38,Stray,0,D1712274,9.81E+14,Bubbles,Labrador Retriever/Pointer,Black and White,Dog,1 year 1 month.,Female,Adoptable Dogs,12/26/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58188,12/1/17 10:11,Stray,0,G1712275,,Kotten,Guinea Pig,Tricolour,Guinea Pig,1 year 3 months.,Female,Lobby,12/9/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58189,12/1/17 10:11,Stray,0,G1712276,,Karen,Guinea Pig,Tricolour,Guinea Pig,1 year 3 months.,Female,Lobby,12/10/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58190,12/1/17 10:11,Stray,0,G1712277,,Kitten,Guinea Pig,Tricolour,Guinea Pig,1 year 3 months.,Female,Lobby,12/9/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58191,12/1/17 11:22,Stray,0,D1712278,60892371,Luna,Labrador Retriever,Black,Dog,15 years 3 months.,Female,Check-in,12/1/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58192,12/1/17 11:22,Stray,0,C17121554,9.81E+14,Krampus,Domestic Short Hair,White and Grey,Cat,4 years 3 months.,Male,Adoptable Cat Small Colony,1/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58193,12/1/17 11:22,Stray,0,C17121555,9.81E+14,Mrs. Claus,Domestic Short Hair,White and Black,Cat,4 years 3 months.,Female,Adoptable Cat Small Colony,1/6/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58195,12/1/17 13:49,Stray,0,C17121556,9.81E+14,Frosty,Domestic Short Hair,Black and Brown,Cat,2 years 3 months.,Male,Adoptable Cat Glass Colony,12/30/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58196,12/1/17 13:57,Allergies,0,C17121557,0A10664047,Jezebel,Domestic Short Hair,White and Black,Cat,10 years 7 months.,Female,Adoptable Cat Kennels,1/22/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58198,12/1/17 18:51,Incompatible,0,D17121558,9.81E+14,Doug,Beagle/Hound,Brindle,Dog,6 months.,Male,Adoptable Dogs,12/5/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58199,12/2/17 9:14,Stray,0,D17121557,9.81E+14,Taako,Pitbull,Black and White,Dog,23 weeks.,Male,Stray Dogs Theta,12/2/17 0:00,Foster,0,1/19/18 0:00,Stray,,Court Order/ Legal,0,0,0,,
58199,12/2/17 9:14,Stray,0,D17121557,9.81E+14,Taako,Pitbull,Black and White,Dog,23 weeks.,Male,Stray Dogs Theta,1/20/18 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58202,12/2/17 12:46,Stray,0,D17121559,9.82E+14,Shadow,Belgian Shepherd,Black and Tan,Dog,8 years 2 months.,Male,Stray Dogs Beta,12/2/17 0:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0,,
58203,12/2/17 13:49,Stray,0,C17121560,,Miracle,Domestic Short Hair,Grey and White,Cat,1 year 3 months.,Male,Stray Cats,12/5/17 0:00,Reclaimed,0,12/5/17 0:00,Incompatible,,Court Order/ Legal,0,0,0,,
58203,12/2/17 13:49,Stray,0,C17121560,,Miracle,Domestic Short Hair,Grey and White,Cat,1 year 3 months.,Male,Stray Cats,12/6/17 0:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0,,
58204,12/2/17 13:57,Litter relinquishment,0,D1712280,9.81E+14,Cuppycake,Labrador Retriever/Pitbull,Black and White,Dog,7 months.,Female,Adoptable Dogs,12/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58205,12/2/17 13:57,Litter relinquishment,0,D1712281,9.81E+14,Sugar Pie,Labrador Retriever/Pitbull,Chocolate,Dog,7 months.,Female,Adoptable Dogs,12/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58206,12/2/17 13:57,Litter relinquishment,0,D1712282,9.81E+14,Honeybunch,Labrador Retriever/Pitbull,Tan,Dog,7 months.,Male,Adoptable Dogs,12/6/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
58207,12/2/17 13:57,Litter relinquishment,0,D1712283,9.81E+14,Sweetie Pie,Labrador Retriever/Pitbull,Chocolate,Dog,7 months.,Male,Adoptable Dogs,12/10/17 0:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0,,
