id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
47665,2017-03-15 00:00:00,Abandoned,0,D17031672,982000406743590,Jynx,Bully Breed Mix/Mix,Black,Dog,4 years 8 months.,Female,Adoptable Dogs,2017-04-08 00:00:00,Adoption,0,2017-04-11 00:00:00,Incompatible,,Died in care,0,0,0
47665,2017-03-15 00:00:00,Abandoned,0,D17031672,982000406743590,Jynx,Bully Breed Mix/Mix,Black,Dog,4 years 8 months.,Female,Adoptable Dogs,2017-06-09 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
"47681,2017-03-18 00:00:00,Abandoned,0,D17031688,"""",Sisqo`,Siberian Husky/Affenpinscher,Black and White,Dog,3 years 2 months.,Male,Stray Dogs Beta,2017-04-12 00:00:00,Transfer,0,,Stray,,Died in care,0,0,0"
47683,2017-03-18 00:00:00,Abandoned,0,D17031690,981020021048400,Larry,Hound/German Shorthaired Pointer,Red,Dog,2 years 5 months.,Male,Adoptable Dogs,2017-04-12 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47684,2017-03-18 00:00:00,Abandoned,0,C17031691,981020021073679,Gabby (Sage),Domestic Short Hair,Grey,Cat,15 years 11 months.,Female,Adoptable Cat Kennels,2017-04-26 00:00:00,Foster,0,2017-05-21 00:00:00,Stray,,Died in care,0,0,0
47684,2017-03-18 00:00:00,Abandoned,0,C17031691,981020021073679,Gabby (Sage),Domestic Short Hair,Grey,Cat,15 years 11 months.,Female,Adoptable Cat Kennels,2017-07-27 00:00:00,Foster,0,2017-07-31 00:00:00,Stray,,Died in care,0,0,0
47684,2017-03-18 00:00:00,Abandoned,0,C17031691,981020021073679,Gabby (Sage),Domestic Short Hair,Grey,Cat,15 years 11 months.,Female,Adoptable Cat Kennels,2017-07-31 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47685,2017-03-18 00:00:00,Abandoned,0,C17031692,981020021056756,Suzy,Domestic Short Hair,Tortie,Cat,16 years 11 months.,Female,Adoptable Cat Small Colony,2017-04-13 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47688,2017-03-18 00:00:00,Abandoned,0,C17031695,981020021793437,Beyonce,Domestic Short Hair,Grey and White,Cat,2 years 1 month.,Female,Adoptable Cat Big Colony,2017-03-20 00:00:00,Foster,0,2017-04-17 00:00:00,Stray,,Died in care,0,0,0
47688,2017-03-18 00:00:00,Abandoned,0,C17031695,981020021793437,Beyonce,Domestic Short Hair,Grey and White,Cat,2 years 1 month.,Female,Adoptable Cat Big Colony,2017-04-26 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47695,2017-03-20 00:00:00,Abandoned,0,D17031702,981020021052890,Earnest,Labrador Retriever/German Shepherd Dog,Black,Dog,1 year 6 months.,Male,Adoptable Dogs,2017-03-31 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47696,2017-03-20 00:00:00,Abandoned,0,C17031703,981020021046869,Pepsi,Domestic Short Hair,Grey and White,Cat,1 year 11 months.,Male,Adoptable Cat Kennels,2017-04-07 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47697,2017-03-21 00:00:00,Abandoned,0,C17031704,981020021063692,William,Domestic Short Hair,Fawn,Cat,3 years 0 months.,Male,Adoptable Cat Big Colony,2017-04-21 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47698,2017-03-21 00:00:00,Stray,0,C17031705,981020021834066,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 2 months.,Female,Adoptable Cat Kennels,2017-03-26 00:00:00,Foster,0,2017-05-15 00:00:00,Stray,,Died in care,0,0,0
47698,2017-03-21 00:00:00,Stray,0,C17031705,981020021834066,Amal Clooney,Domestic Short Hair,Black,Cat,4 years 2 months.,Female,Adoptable Cat Kennels,2017-06-21 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
"47701,2017-03-21 00:00:00,,0,C17031708,"""",Jordan,Domestic Medium Hair,Brown and Black,Cat,3 years 11 months.,Male,Stray Cats,2017-03-28 00:00:00,Transfer,0,,Stray,,Died in care,0,0,0"
47702,2017-03-21 00:00:00,Abandoned,0,D17031709,981020021076139,Sadie,Boxer/Shep Mix,Brindle,Dog,7 years 11 months.,Female,Adoptable Dogs,2017-04-08 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47703,2017-03-21 00:00:00,Abandoned,0,C17031710,981020021049861,Promise,Domestic Long Hair,Black,Cat,2 years 0 months.,Female,Adoptable Cat Big Colony,2017-04-08 00:00:00,Foster,0,2017-05-03 00:00:00,Stray,,Died in care,0,0,0
47703,2017-03-21 00:00:00,Abandoned,0,C17031710,981020021049861,Promise,Domestic Long Hair,Black,Cat,2 years 0 months.,Female,Adoptable Cat Big Colony,2017-05-03 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47704,2017-03-21 00:00:00,Abandoned,0,D17031711,981020021063925,Charlie,Chihuahua/Mix,Red,Dog,1 year 6 months.,Male,Adoptable Dogs,2017-04-12 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47707,2017-03-22 00:00:00,Abandoned,0,C17031714,981020021850302,Benji,DMH/DSH,Black,Cat,1 year 0 months.,Male,Adoptable Cat Kennels,2017-04-06 00:00:00,Foster,0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
47707,2017-03-22 00:00:00,Abandoned,0,C17031714,981020021850302,Benji,DMH/DSH,Black,Cat,1 year 0 months.,Male,Adoptable Cat Kennels,2017-05-16 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47708,2017-03-22 00:00:00,Abandoned,0,C17031715,981020021530896,Simba,DMH/DSH,Black,Cat,1 year 0 months.,Male,Adoptable Cat Kennels,2017-04-06 00:00:00,Foster,0,2017-05-11 00:00:00,Stray,,Died in care,0,0,0
47708,2017-03-22 00:00:00,Abandoned,0,C17031715,981020021530896,Simba,DMH/DSH,Black,Cat,1 year 0 months.,Male,Adoptable Cat Kennels,2017-05-23 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
"47710,2017-03-22 00:00:00,Abandoned,0,D17031717,"""",Jayce,Pitbull,Blue,Dog,4 years 11 months.,Male,Stray Dogs Theta,2017-04-02 00:00:00,Reclaimed,0,,Stray,,Died in care,0,0,0"
47712,2017-03-23 00:00:00,Stray,0,D17031665,981020021071032,Maya,Pomeranian/Siberian Husky,Silver,Dog,1 year 7 months.,Female,Dog room C,2017-03-31 00:00:00,Adoption,0,2017-08-01 00:00:00,Stray,,Died in care,0,0,0
47712,2017-03-23 00:00:00,Stray,0,D17031665,981020021071032,Maya,Pomeranian/Siberian Husky,Silver,Dog,1 year 7 months.,Female,Dog room C,2017-08-19 00:00:00,Adoption,0,2018-03-29 00:00:00,Stray,,Died in care,0,0,0
47712,2017-03-23 00:00:00,Stray,0,D17031665,981020021071032,Maya,Pomeranian/Siberian Husky,Silver,Dog,1 year 7 months.,Female,Dog room C,2018-03-30 00:00:00,Reclaimed,0,,Stray,,Died in care,0,0,0
47714,2017-03-23 00:00:00,Abandoned,0,D17031721,981020021045164,Acheron,Pitbull,Grey,Dog,3 years 3 months.,Male,Adoptable Dogs,2017-05-20 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47715,2017-03-23 00:00:00,Abandoned,0,D17031722,981020021067077,Renesmee,Pitbull/Mix,Brown,Dog,5 years 5 months.,Female,Office,2017-05-11 00:00:00,Foster,0,2017-07-06 00:00:00,Stray,,Died in care,0,0,0
47715,2017-03-23 00:00:00,Abandoned,0,D17031722,981020021067077,Renesmee,Pitbull/Mix,Brown,Dog,5 years 5 months.,Female,Office,2017-07-09 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47717,2017-03-23 00:00:00,Police Assist,0,D17031724,981020021051539,Luna,Pitbull/Mix,Black and White,Dog,4 years 0 months.,Female,Adoptable Dogs,2017-06-07 00:00:00,Adoption,0,2017-12-28 00:00:00,Police Assist,,Died in care,0,0,0
47717,2017-03-23 00:00:00,Police Assist,0,D17031724,981020021051539,Luna,Pitbull/Mix,Black and White,Dog,4 years 0 months.,Female,Adoptable Dogs,2018-01-30 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47718,2017-03-23 00:00:00,Abandoned,0,D17031725,981020021053268,Tank,American Staffordshire Terrier,Black and White,Dog,5 years 11 months.,Male,Adoptable Dogs,2017-05-07 00:00:00,Adoption,0,2017-08-21 00:00:00,Unsuitable Accomodation,,Died in care,0,0,0
47718,2017-03-23 00:00:00,Abandoned,0,D17031725,981020021053268,Tank,American Staffordshire Terrier,Black and White,Dog,5 years 11 months.,Male,Adoptable Dogs,2017-09-15 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47721,2017-03-24 00:00:00,Incompatible,0,D17031728,981020021070556,Smokey,Terrier,Grey and White,Dog,1 year 11 months.,Male,Adoptable Dogs,2017-04-05 00:00:00,Adoption,0,2017-06-24 00:00:00,Incompatible,,Died in care,0,0,0
47721,2017-03-24 00:00:00,Incompatible,0,D17031728,981020021070556,Smokey,Terrier,Grey and White,Dog,1 year 11 months.,Male,Adoptable Dogs,2017-06-29 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
"47724,2017-03-24 00:00:00,Abandoned,0,R17031731,"""",Magnolia,Rex,White,Rabbit,4 years 11 months.,Female,Lobby,2017-04-04 00:00:00,Foster,0,2017-04-05 00:00:00,Stray,,Died in care,0,0,0"
"47724,2017-03-24 00:00:00,Abandoned,0,R17031731,"""",Magnolia,Rex,White,Rabbit,4 years 11 months.,Female,Lobby,2017-04-06 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0"
"47725,2017-03-24 00:00:00,Abandoned,0,R17031732,"""",Sailor,Lionhead/Jersey Wooly,White,Rabbit,4 years 8 months.,Male,Lobby,2017-04-01 00:00:00,Transfer,0,,Stray,,Died in care,0,0,0"
47727,2017-03-24 00:00:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 0 months.,Male,Adoptable Dogs,2017-04-08 00:00:00,Adoption,0,2017-11-03 00:00:00,Incompatible,,Died in care,0,0,0
47727,2017-03-24 00:00:00,Abandoned,0,D17031734,0A1220492C,Elliot,Terrier/Beagle,Brown,Dog,9 years 0 months.,Male,Adoptable Dogs,2017-11-15 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47728,2017-03-24 00:00:00,Abandoned,0,D17031735,981020021052561,Moto,Rat Terrier,Black and White,Dog,15 years 11 months.,Male,Adoptable Dogs,2017-04-05 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47730,2017-03-24 00:00:00,Abandoned,0,C17031737,981020021077325,Beemer,Domestic Short Hair,Orange and White,Cat,1 year 2 months.,Male,Adoptable Cat Kennels,2017-04-07 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
"47733,2017-03-24 00:00:00,,0,R17031740,"""",Peter,Rex,Chocolate,Rabbit,1 year 5 months.,Male,Lobby,2017-04-07 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0"
"47735,2017-03-24 00:00:00,Abandoned,0,R17031742,"""",Cottontail,American,Brown,Rabbit,3 years 6 months.,Female,Lobby,2017-04-12 00:00:00,Transfer,0,,Stray,,Died in care,0,0,0"
"47736,2017-03-24 00:00:00,Abandoned,0,R17031743,"""",Floppsy,Dutch,Brown,Rabbit,3 years 6 months.,Male,Lobby,2017-04-07 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0"
"47737,2017-03-24 00:00:00,Abandoned,0,R17031744,"""",Mopsy,Rex,Chocolate,Rabbit,3 years 6 months.,Female,Lobby,2017-04-12 00:00:00,Transfer,0,,Stray,,Died in care,0,0,0"
"47738,2017-03-25 00:00:00,Biting,0,D17031745,"""",Kingston,Australian Shepherd/Border Collie,Black and White,Dog,3 years 8 months.,Male,Stray Dogs Theta,2017-04-04 00:00:00,Reclaimed,0,,Stray,,Died in care,0,0,0"
"47740,2017-03-25 00:00:00,Abandoned,0,R17031747,"""",Whiskers,Standard,White,Rat,3 years 10 months.,Male,Lobby,2017-04-22 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0"
"47741,2017-03-25 00:00:00,Abandoned,0,R17031748,"""",Racer,Standard,Grey and White,Rat,3 years 10 months.,Male,Lobby,2017-04-22 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0"
47742,2017-03-25 00:00:00,Abandoned,0,D17031749,981020021053540,Snickers,Mastiff/Mix,Tan,Dog,2 years 7 months.,Male,Adoptable Dogs,2017-04-17 00:00:00,Adoption,0,,Stray,2017-04-29 00:00:00,UU health,1,0,0
47744,2017-03-25 00:00:00,Abandoned,0,D17031751,981020021044222,Tara,Pitbull/Labrador Retriever,Black,Dog,1 year 9 months.,Female,Adoptable Dogs,2017-04-15 00:00:00,Foster,0,2017-05-27 00:00:00,Stray,,Died in care,0,0,0
47744,2017-03-25 00:00:00,Abandoned,0,D17031751,981020021044222,Tara,Pitbull/Labrador Retriever,Black,Dog,1 year 9 months.,Female,Adoptable Dogs,2017-05-27 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47747,2017-03-27 00:00:00,Abandoned,0,D17031754,981020021817417,Jelly,Border Collie/Mix,Black and White,Dog,2 years 1 month.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
47747,2017-03-27 00:00:00,Abandoned,0,D17031754,981020021817417,Jelly,Border Collie/Mix,Black and White,Dog,2 years 1 month.,Female,Adoptable Dogs,2017-05-13 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47748,2017-03-27 00:00:00,Abandoned,0,D17031755,981020021788396,Peach,Border Collie/Mix,Brown,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
47748,2017-03-27 00:00:00,Abandoned,0,D17031755,981020021788396,Peach,Border Collie/Mix,Brown,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-05-08 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47749,2017-03-27 00:00:00,Abandoned,0,D17031756,981020021818666,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-04-22 00:00:00,Foster,0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
47749,2017-03-27 00:00:00,Abandoned,0,D17031756,981020021818666,Buster Brown,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-05-14 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47750,2017-03-27 00:00:00,Abandoned,0,D17031757,981020021822503,Pepper,Border Collie/Mix,Brown and White,Dog,1 year 1 month.,Female,Stray Dogs Beta,2017-03-29 00:00:00,Foster,0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
47750,2017-03-27 00:00:00,Abandoned,0,D17031757,981020021822503,Pepper,Border Collie/Mix,Brown and White,Dog,1 year 1 month.,Female,Stray Dogs Beta,2017-05-08 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47751,2017-03-27 00:00:00,Abandoned,0,D17031758,981020021786796,Butter,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
47751,2017-03-27 00:00:00,Abandoned,0,D17031758,981020021786796,Butter,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-04-22 00:00:00,Foster,0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
47751,2017-03-27 00:00:00,Abandoned,0,D17031758,981020021786796,Butter,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-05-09 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47752,2017-03-27 00:00:00,Abandoned,0,D17031759,981020021838440,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
47752,2017-03-27 00:00:00,Abandoned,0,D17031759,981020021838440,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-04-22 00:00:00,Foster,0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
47752,2017-03-27 00:00:00,Abandoned,0,D17031759,981020021838440,Pistol Pete,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-05-16 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47753,2017-03-27 00:00:00,Abandoned,0,D17031760,981020021805080,Jumping Jack,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
47753,2017-03-27 00:00:00,Abandoned,0,D17031760,981020021805080,Jumping Jack,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-04-22 00:00:00,Foster,0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
47753,2017-03-27 00:00:00,Abandoned,0,D17031760,981020021805080,Jumping Jack,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Male,Adoptable Dogs,2017-05-10 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47754,2017-03-27 00:00:00,Abandoned,0,D17031761,981020021799874,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
47754,2017-03-27 00:00:00,Abandoned,0,D17031761,981020021799874,Chutney,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-05-10 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47755,2017-03-27 00:00:00,Abandoned,0,D17031762,981020021814169,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
47755,2017-03-27 00:00:00,Abandoned,0,D17031762,981020021814169,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-04-22 00:00:00,Foster,0,2017-05-10 00:00:00,Stray,,Died in care,0,0,0
47755,2017-03-27 00:00:00,Abandoned,0,D17031762,981020021814169,Lucy Lu,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-05-12 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47756,2017-03-27 00:00:00,Abandoned,0,D17031763,981020021807634,Vista,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
47756,2017-03-27 00:00:00,Abandoned,0,D17031763,981020021807634,Vista,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-04-21 00:00:00,Foster,0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
47756,2017-03-27 00:00:00,Abandoned,0,D17031763,981020021807634,Vista,Border Collie/Mix,Black and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-05-09 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47757,2017-03-27 00:00:00,Abandoned,0,D17031764,981020021789383,Honey,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-03-29 00:00:00,Foster,0,2017-05-05 00:00:00,Stray,,Died in care,0,0,0
47757,2017-03-27 00:00:00,Abandoned,0,D17031764,981020021789383,Honey,Border Collie/Mix,Brown and White,Dog,1 year 0 months.,Female,Adoptable Dogs,2017-05-09 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47759,2017-03-27 00:00:00,Stray,0,D17031766,981020021063234,Sam,Chihuahua/Mix,Tan,Dog,12 years 11 months.,Female,Stray Dogs Alpha,2017-04-22 00:00:00,Foster,0,2017-05-30 00:00:00,Stray,,Died in care,0,0,0
47759,2017-03-27 00:00:00,Stray,0,D17031766,981020021063234,Sam,Chihuahua/Mix,Tan,Dog,12 years 11 months.,Female,Stray Dogs Alpha,2017-07-16 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47760,2017-03-27 00:00:00,Abandoned,0,D17031767,981020021049797,Maverick,German Shepherd Dog,Ruddy,Dog,2 years 4 months.,Male,Adoptable Dogs,2017-04-02 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47762,2017-03-27 00:00:00,Abandoned,0,D17031769,981020021523069,Lola,Chihuahua,Tan,Dog,5 years 11 months.,Female,Special Care Dogs,2017-05-19 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47763,2017-03-28 00:00:00,Abandoned,0,C17031770,981020021070874,Robin,DSH/Unknown,Black,Cat,7 years 11 months.,Female,Adoptable Cat Middle Colony,2017-04-08 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47764,2017-03-28 00:00:00,Abandoned,0,D17031771,981020021064098,Monet,Pitbull/Mix,Brown,Dog,1 year 11 months.,Female,Adoptable Dogs,2017-04-29 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
"47765,2017-03-28 00:00:00,Abandoned,0,D17031772,"""",Blaze,Weimaraner/Terrier,Blue,Dog,2 years 2 months.,Male,Stray Dogs Beta,2017-04-19 00:00:00,Transfer,0,,Stray,,Died in care,0,0,0"
47766,2017-03-28 00:00:00,Abandoned,0,D17031773,981020021066419,Peanut,Pit Bull Terrier,Brown,Dog,1 year 11 months.,Male,Stray Dogs Beta,2017-05-03 00:00:00,Adoption,0,2017-05-15 00:00:00,Moving,,Died in care,0,0,0
47766,2017-03-28 00:00:00,Abandoned,0,D17031773,981020021066419,Peanut,Pit Bull Terrier,Brown,Dog,1 year 11 months.,Male,Stray Dogs Beta,2017-05-25 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
"47767,2017-03-28 00:00:00,Abandoned,0,C17031774,"""",Xavier,DSH/Unknown,Brown and Black,Cat,5 years 6 months.,Male,Stray Cats,2017-04-07 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0"
47768,2017-03-28 00:00:00,Abandoned,0,C17031775,982000364502884,Sapphire,Domestic Medium Hair,Grey,Cat,3 years 6 months.,Female,Stray Cats,2017-04-02 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47769,2017-03-28 00:00:00,Abandoned,0,D17031776,981020021044752,Enzo,Chihuahua/Miniature Pinscher,White,Dog,1 year 7 months.,Male,Adoptable Dogs,2017-04-04 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47770,2017-03-28 00:00:00,Abandoned,0,D17031777,981020021047470,Little,Rat Terrier/Mix,Cream,Dog,6 years 11 months.,Female,Adoptable Dogs,2017-04-04 00:00:00,Adoption,0,2017-05-02 00:00:00,Stray,,Died in care,0,0,0
47770,2017-03-28 00:00:00,Abandoned,0,D17031777,981020021047470,Little,Rat Terrier/Mix,Cream,Dog,6 years 11 months.,Female,Adoptable Dogs,2017-05-07 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
47771,2017-03-28 00:00:00,Abandoned,0,D17031778,981020021070308,Chica,Rat Terrier/Beagle,Tricolour,Dog,7 years 11 months.,Female,Adoptable Dogs,2017-04-01 00:00:00,Adoption,0,2017-04-06 00:00:00,Incompatible,,Died in care,0,0,0
47771,2017-03-28 00:00:00,Abandoned,0,D17031778,981020021070308,Chica,Rat Terrier/Beagle,Tricolour,Dog,7 years 11 months.,Female,Adoptable Dogs,2017-04-10 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
55297,2017-03-31 12:28:00,Owner Died,0,C1703003,981020021047259,Batman,Domestic Short Hair,Black and White,Cat,10 years 11 months.,Male,Adoptable Cat Big Colony,2017-04-07 00:00:00,Adoption,0,2017-05-22 00:00:00,Allergies,,Died in care,0,0,0
55297,2017-03-31 12:28:00,Owner Died,0,C1703003,981020021047259,Batman,Domestic Short Hair,Black and White,Cat,10 years 11 months.,Male,Adoptable Cat Big Colony,2017-06-20 00:00:00,Adoption,0,2017-07-19 00:00:00,Unable to Afford,,Died in care,0,0,0
55297,2017-03-31 12:28:00,Owner Died,0,C1703003,981020021047259,Batman,Domestic Short Hair,Black and White,Cat,10 years 11 months.,Male,Adoptable Cat Big Colony,2017-08-13 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
55298,2017-03-31 13:03:28,Stray,0,C1703005,981020021073790,Marcus Antonius,Domestic Long Hair,Golden,Cat,2 years 11 months.,Male,Adoptable Cat Kennels,2017-04-12 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
55299,2017-03-31 13:23:20,Stray,0,C17031780,981020021517307,Grasshopper,Domestic Short Hair,Tortie,Cat,4 years 11 months.,Female,Adoptable Cat Big Colony,2017-04-07 00:00:00,Foster,0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
55299,2017-03-31 13:23:20,Stray,0,C17031780,981020021517307,Grasshopper,Domestic Short Hair,Tortie,Cat,4 years 11 months.,Female,Adoptable Cat Big Colony,2017-04-25 00:00:00,Foster,0,2017-06-06 00:00:00,Stray,,Died in care,0,0,0
55299,2017-03-31 13:23:20,Stray,0,C17031780,981020021517307,Grasshopper,Domestic Short Hair,Tortie,Cat,4 years 11 months.,Female,Adoptable Cat Big Colony,2017-07-07 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
55300,2017-03-31 13:46:11,TNR - Trap/Neuter/Release,0,C1703006,981020021046235,Jay Jay,Domestic Short Hair,Orange,Cat,1 year 11 months.,Male,Adoptable Cat Glass Colony,2017-04-07 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
55301,2017-03-31 13:53:24,Stray,0,C1703007,981020021051952,Gaz,Domestic Short Hair,Orange,Cat,1 year 11 months.,Female,Adoptable Cat Big Colony,2017-04-07 00:00:00,Adoption,0,2018-02-27 00:00:00,Marriage/Relationship split,,Died in care,0,0,0
55301,2017-03-31 13:53:24,Stray,0,C1703007,981020021051952,Gaz,Domestic Short Hair,Orange,Cat,1 year 11 months.,Female,Adoptable Cat Big Colony,2018-03-02 00:00:00,Adoption,0,,Stray,,Died in care,0,0,0
55302,2017-03-29 13:54:17,Unable to Afford,0,D1703001,981020021811181,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,2017-03-29 00:00:00,Foster,0,2017-04-11 00:00:00,Stray,,Died in care,0,0,0
55302,2017-03-29 13:54:17,Unable to Afford,0,D1703001,981020021811181,Quincy,Chihuahua/Yorkshire Terrier,Brown and Black,Dog,1 year 1 month.,Male,Stray Dogs Alpha,2017-04-15 00:00:00,Foster,0,2017-04-21 00:00:00,Stray,,Died in care,0,0,0
